ID_CANDIDATO;CENTRO_TRABAJO;OCUPACION;DESDE;HASTA
157949;HOSPITAL II PASCO GERENCIA SALUD;OBSTETRIZ;2000;2019
157950;PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ;GESTOR DE LA INFORMACIÓN PATRIMONIAL;1998;HASTA LA ACTUALIDAD
157951;GOBIERNO REGIONAL DE PASCO;ASISTENTE LEGAL;2019;HASTA LA ACTUALIDAD
159661;RESTAURANT BÖTTGER;ADMINISTRADOR;2009;HASTA LA ACTUALIDAD
159662;I.S.PP FRAY ANGEL JOSE AZAGRA MURILLO NRO 34426 SELVA ALEGRA;DOCENTE;2019;HASTA LA ACTUALIDAD
160958;UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN;EMPLEADO;1986;2019
160960;UGEL - PASCO;DOCENTE;2019;2019
158305;INSTITUCIÓN EDUCATIVA VÍCTOR ARIAS VICUÑA;DOCENTE;1991;2015
158306;MINISTERIO DE EDUCACIÓN UGEL OXAPAMPA;DOCENTE;1991;2019
158307;DIRECCION DEPARTAMENTAL DE EDUCACION PASCO;PROMOTOR EDUCATIVO AUDIOVISUAL;1988;1998
160566;ESTUDIO DE ABOGADO;ABOGADO INDEPENDIENTE;2002;HASTA LA ACTUALIDAD
160566;SUPERINTENDENCIA NACIONAL DE FISCALIZACION LABORAL;SUB INTENDENTE DE ACTUACIÓN INSPECTIVA;2019;2019
160566;CORPORACION MINERA CENTAURO S.A.C.;SUPERINTENDENTE DE RECURSOS HUMANOS Y RESPONSABILIDAD SOCIAL;2012;2013
160566;COMPAÑIA MINERA ARES S.A.C.;JEFE DE RELACIONES LABORALES;2012;2012
160566;NEXA RESOURCES PERU S.A.A.;ASESOR LEGAL;2002;2011
160567;CONGRESO DE LA REPUBLICA;COMUNICADOR SOCIAL;2016;2019
160567;MUNICIPALIDAD DISTRITAL DE YANACANCHA;COMUNICADOR SOCIAL;2013;2016
160567;INSTEP PASCO;DOCENTE;2010;2012
160568;MUNICIPALIDAD DISTRITAL DE HUANCABAMBA;ARCHIVO CENTRAL;2018;2018
160568;CONSORCIO HISPANO SAC;SECRETARIA;2013;2015
160568;MUNICIPALIDAD DISTRITAL DE HUANCABAMBA;JEFE DE REGISTRO CIVIL;2010;2010
160568;MUNICIPALIDAD DISTRITAL DE HUANCABAMBA;ASISTENTE DE LA SECRETARIA GENERAL Y EN LA UNIDAD ORGANICA DE TRAMITE  DOCUMENTARIO;2008;2009
160568;MUNICIPALIDAD DISTRITAL DE HUANCABAMBA;SECRETARIA GENERAL;2006;2007
161094;EJERCICIO INDEPENDIENTE DE LA PROFESIÓN;DOCENTE;1987;HASTA LA ACTUALIDAD
161768;EMPRESA INVERSIONES FORTUNA MELWAROP E.I.R.L;TITULAR GERENTE;2015;2019
161768;RAZÓN SOCIAL MELITON  WALTER ROSAS PARRA;CONSULTOR DE PROYECTOS DE INVERSIÓN;2009;2019
161768;PROGRAMA SOCIAL DE EMERGENCIA CONSTRUYENDO PERÚ;COORDINADOR ZONAL;2008;2009
161768;GOBERNACIÓN DEL DISTRITO DE YANACANCHA;GOBERNADOR DEL DISTRITO DE YANACANCHA;2006;2007
161769;ABL ALPSTEIN S.A.C;EJECUTIVA DE VENTAS/ E INSTRUMENTISTA;2013;2014
161769;ABL ALPSTEIN S.A.C;EJECUTIVA DE VENTAS;2009;2010
161769;DROGUERIA D'OLA PH ARM S.A.C;PROMOTORA DE VENTAS;2006;2007
161769;INVERSIONES REXA S.A.C;ASAFATA;2001;2004
161770;GOBIERNO REGIONAL PASCO;SUB GERENTE DE DESARROLLO SOCIAL Y ATENCIÓN A PERSONAS CON DISCAPACIDAD;2015;2018
161770;NICMA SERVICIOS GENERALES  SRL;ASISTENTA SOCIAL;2011;2014
161770;GOBERNACIÓN REGIONAL PASCO;MONITORA DE PROGRAMAS SOCIALES;2008;2010
158312;PREFECTURA REGIONAL DE PASCO;CARGO DE PREFECTO;2016;HASTA LA ACTUALIDAD
158312;TECNOMIN DATA EIRL;JEFE DE PROYECTOS;2014;2016
158313;CONGRESO DE LA REPUBLICA;TECNICO ADMINISTRATIVO;2011;2016
158314;MUNICIPALIDAD DISTRITAL DE PAUCARTAMBO;JEFE DE RELACIONES PUBLICAS;2018;2018
158314;MUNICIPALIDAD DISTRITAL DE SANTA ANA DE TUSI;JEFE DE RELACIONES PUBLICAS;2016;2016
158314;EDALMEZ SRL;GERENTE;2007;HASTA LA ACTUALIDAD
158827;MUNICIPALIDAD DISTRITAL DE YANACANCHA;TÉCNICO ADMINISTRATIVO;2019;HASTA LA ACTUALIDAD
158827;MUNICIPALIDAD DISTRITAL DE YANACANCHA;TÉCNICO ADMINISTRATIVO;2018;2018
158827;MUNICIPALIDAD DISTRITAL DE YANACANCHA;JEFE;2017;2018
158827;MUNICIPALIDAD DISTRITAL DE YANACANCHA;ASISTENTE TÉCNICO;2015;2016
158827;OFICINA  DESCENTRALIZADA DE PROCESOS ELECTORALES;COORDINADOR DISTRITAL;2014;2014
158828;SERNANP;ADMINISTRATIVO;2013;2019
158828;MUNICIPALIDAD DISTRITAL DE PALCAZU;ADMINISTRATIVO;1999;2002
158828;INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO OXAPAMPA;DOCENTE;2017;2019
161469;MINISTERIO DE SALUD;ENFERMERA/EQUIPO TECNICO;2018;2019
161469;RED DE SALUD HUAMALIES HUANUCO;ENFERMERA/DIRECTORA DE RED DE SALUD;2016;2017
161469;RED ASISTENCIAL II ESSALUD PASCO;ENFERMERA/JEFE DE LA OFICINA DE COORDINACION Y PRESTACIONES DE ATENCION PRIMARI;2015;2016
161469;DIRECCIÓN REGIONAL DE SALUD PASCO;ENFERMERA/EQUIPO TÉCNICO/DIRECTORA;2004;2015
161470;KORPWASI SAC;AGRICULTURA;2015;2019
161471;MUNICIPALIDAD PROVINCIAL DANIEL ALCIDES CARRIÓN;SUBGERENTE DE TURISMO;2018;2018
161471;MUNICIPALIDAD DISTRITAL DE SIMÓN BOLIVAR;JEFE DE RECURSOS HUMANOS;2017;2017
161471;DIRECCIÓN REGIONAL DE COMERCIO EXTERIOR Y TURISMO (DIRCETUR);DIRECTOR REGIONAL DE LA DIRCETUR PASCO;2012;2015
161471;CONVENIO MINEDU-IPD (INTITUCIÓN EDUCTIVA DEPORTIVA EXPERIMENTAL -CEDE JULIA SANCHEZ DEZA);DOCENTE;1999;2012
161858;MUNICIPALIDAD DISTRITAL DE SIMÓN BOLÍVAR;DIRECCIÓN  DE LA OFICINA DE DESARROLLO TERRITORIAL;2015;2017
161858;EMPRESA COMUNAL  Y SERVICIOS MÚLTIPLES HUARAUCACA - ECOSEM HUARAUCACA;ASISTENTE EN TOPOGRAFÍA;2013;2014
161859;HOSPITAL DE APOYO JUNIN;JEFE DE LA UNIDAD DE SEGUROS PUBLICOS Y PRIVADOS / MEDICO AUDITOR;2019;2019
161859;DIRECCIÓN REGIONAL DE SALUD PASCO;DIRECTORA REGIONAL DE SALUD;2018;2019
161859;HUNP RESOURCER SAC;GERENTE DE SALUD OCUPACIONAL;2018;2019
161859;HOSPITAL DANIEL ALCIDES CARRION GARCIA;MEDICO AUDITOR;2016;2018
161859;SEGURO INTEGRAL DE SALUD;PROFESIONAL MEDICO DE EVALUACIÓN DE PRESTACIONES DE SALUD;2015;2015
161860;MUNICIPALIDAD DISTRITAL DE SAN RAFAEL;GERENTE MUNICIPAL;2015;2015
159724;CONGRESO DE LA REPÚBLICA;ASESOR II;2018;2019
159724;CONGRESO DE LA REPÚBLICA;ASESOR I;2016;2018
159724;UNIDAD DE GESTIÓN EDUCATIVA LOCAL PASCO;ASESOR LEGAL EXTERNO;2015;2016
159724;UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN;DOCENTE UNIVERSITARIO EN LA FACULTAD DE DERECHO;2014;2015
159724;PODER JUDICIAL - CORTE SUPERIOR DE JUSTICIA DE PASCO;JUEZ EN LOS JUZGADOS DE PAZ LETRADO Y JUZGADO MIXTO DE LA PROVINCIA DE DANIEL ALCIDES CARRIÓN;2007;2011
159725;MINISTERIO PÚBLICO;FISCAL ADJUNTO PROVINCIAL;2017;2019
159725;MINISTERIO PÚBLICO;ASISTENTE EN FUCION FISCAL;2017;2017
159725;RED DE SALUD OXAPAMPA;ASESOR  LEGAL EXTERNO;2016;2016
159725;DIRECCIÓN REGIONAL DE AGRICULTURA PASCO;ABOGADO ESPECIALISTA EN DIAGNOSTICO Y SANEAMIENTO FÍSICO - SEDE OXAPAMPA;2015;2016
159725;MUNICIPALIDAD PROVINCIAL DE OXAPAMPA;ABOGADO I DE LA GERENCIA DE ASESORIA LEGAL;2015;2015
159726;CONGRESO DE LA REPÚBLICA;TÉCNICO;2007;2009
159532;MUNICIPALIDAD DISTRITAL DE YARUSYACAN;GERENTE DE PLANIFICACIÓN Y PPTO;2019;2019
159533;AVAL PERÚ S.A;ANALISTA PROGRAMADOR;2019;HASTA LA ACTUALIDAD
158224;INDEPENDIENTE;ABOGADA;2016;HASTA LA ACTUALIDAD
158224;MINISTERIO DE RELACIONES EXTERIORES;SESIGRA;2012;2012
158224;HMSHOST WALT WHITMAN TRAVEL PLAZA;CASHIER/LINE ATTENDANT/UTILITY;2011;2011
158225;POWER TECHNOLOGY;TECNICO;2019;HASTA LA ACTUALIDAD
158226;POWER TECHNOLOGY;ASISTENTE;2019;HASTA LA ACTUALIDAD
160214;ABOGADO INDEPENDIENTE;ABOGADO;2015;2019
160216;COMERCIANTE INDEPENDIENTE;COMERCIANTE;2015;2019
160694;MUNICIPALIDAD DISTRITAL DE MAGDALENA DEL MAR;ASESOR DE ALCALDIA;2019;HASTA LA ACTUALIDAD
160694;PROVEEDORA DE PRODUCTOS MARINOS;JEFE DE RECURSOS HUMANOS;2011;2018
160697;PROGRAMA DE LAS NACIONES  UNIDAS PARA EL DESARROLLO (PNUD);CONSULTOR "IMPLEMENTACIÓN DEL MODELO DE GESTIÓN PARA SERVICIO DE SANEAMIENTO EN PAIMAS-AYABACA-PIURA;2019;HASTA LA ACTUALIDAD
160697;MUNICIPALIDAD PROVINCIAL DE MORROPÓN;GERENTE GENERAL MUNICIPAL;2019;2019
160697;GOBIERNO REGIONAL PIURA;GERENTE REGIONAL DE DESARROLLO SOCIAL;2017;2018
160697;GOBIERNO REGIONAL DE PIURA;DIRECTOR EJECUTIVO DEL CENTRO REGIONAL DE PLANEAMIENTO ESTRATÉGICO;2015;2018
160697;GOBIERNO REGIONAL PIURA;GERENTE GENERAL REGIONAL;2011;2012
160698;INDEPENDIENTE;ABOGADO LITIGANTE;2017;HASTA LA ACTUALIDAD
160699;I.E 14864 - TORONCHE;DOCENTE;2016;2019
160700;CLÍNICA VIGO 2000 SCRL;GERENTE;2008;HASTA LA ACTUALIDAD
157924;ESTUDIO JURÍDICO  NEIRA ARISMENDIZ ABOGADOS;ABOGADO;2003;HASTA LA ACTUALIDAD
157924;UNIVERSIDAD CÉSAR VALLEJO;DOCENTE;2002;2006
157924;UNIVERSIDAD NACIONAL DE PIURA;ABOGADO ASESOR EXTERNO;2015;HASTA LA ACTUALIDAD
157924;NEGOCIOS DEL SUR DEL PERU S.A.C.;ASESOR LEGAL Y EN DEFENSA DE PROCESOS JUDICIALES;2018;HASTA LA ACTUALIDAD
157925;UNIVERSIDAD NACIONAL DE PIURA;ASESORA EXTERNA;2018;HASTA LA ACTUALIDAD
157925;MUNICIPALIDAD PROVINCIAL DE MORROPON;ASESORA LEGAL EXTERNA;2011;2018
157925;PROGRAMA NACIONAL DE ASISTENCIA ALIMENTARIA;JEFA REGIONAL;2006;2010
157925;MUNICIPALIDAD PROVINCIAL DE PIURA;JEFA DE LA OFICINA DE APOYO SOCIAL;2004;2006
157925;FONDO NACIONAL DE DESARROLLO PESQUERO;ASESORA DE LA GERENCIA  GENERAL;2002;2004
157926;MUNICIPALIDAD DISTRITAL DE BELLAVISTA;GERENTE MUNICIPAL;2019;HASTA LA ACTUALIDAD
157926;MUNICIPALIDAD DISTRITAL DE BELLAVISTA DE LA UNIÓN;GERENTE MUNICIPAL;2017;2018
157926;MUNICIPALIDAD DISTRITAL DE LA ARENA;ASESOR LEGAL;2016;2017
157926;MUNICIPALIDAD DISTRITAL DE COLÁN;GERENTE MUNICIPAL;2015;2016
157926;MUNICIPALIDAD PROVINCIAL DE PAITA;GERENTE MUNICIPAL;2012;2013
157927;I.E.I N°1214;PROFESORA INICIAL;2017;2019
157927;MUNICIPALIDAD PROVINCIAL DE PAITA;SUB GERENTE DE EDUCACIÓN Y CULTURA;2019;2019
157927;I.E.I N°1481;DIRECTORA;2016;2016
157927;I.E.I N°1222;PROFESORA DE AULA;2015;2015
157927;I.E.I N° 1217;PROFESORA DE AULA;2014;2014
157928;GASOLINERAS PIURA S.R.L;GERENTE;2016;HASTA LA ACTUALIDAD
157928;GRIFO TALARA SAC;GERENTE;2011;2016
157928;ESTACIÓN DE SERVICIOS Y REPUESTOS PIURA EIRL;GERENTE;1993;2011
157929;HOSPITAL II NUESTRA SEÑORA DE LAS MERCEDES PAITA;OBSTETRA;2016;HASTA LA ACTUALIDAD
157929;DIRESA PIURA;OBSTETRA;2010;2010
157929;GOBIERNO REGIONAL DE PIURA;FACILITADORA DE PROYECTOS;2011;2011
157929;DIRESA PIURA;OBSTETRA;2012;2015
157930;MUNICIPALIDAD PROVINCIAL DE AYABACA;ASESOR DE DESPACHO DE ALCALDIA;2019;HASTA LA ACTUALIDAD
157930;MUNICIPALIDAD DISTRITAL DE SUYO;SERV. ESP. EN ORG. Y FORM. DE PRODUCT. AGROP. Y PROMOVER EL TRAB. ART. DE LOS TRES NIV. DE GOB.;2019;HASTA LA ACTUALIDAD
157930;MUNICIPALIDAD DISTRITAL DE VEINTISEIS DE OCTUBRE;COORD. Y SENSIBILIZADOR PARA LA PREV. DE DESASTRES DE LA UNIDAD DE DEF. CIVIL Y GESTION DE DESASTRES;2019;2019
157930;NUCLEO EJECUTOR CASERÍO PALMA CENTRAL - HUARMACA - UP 31;SUPERVISOR SOCIAL PROYECTO DE AGUA Y SANEAMIENTO;2017;2018
157930;NUCLEO EJECUTOR CASERÍO ZURO - HUARMACA - UP 43;SUPERVISOR SOCIAL DEL PROYECTO DE AGUA Y SANEAMIENTO;2017;2018
159001;INMOBILIARIA Y CONSTRUCTORA VILLA CALIFORNIA SAC;ASISTENTE ADMINISTRATIVO;2016;HASTA LA ACTUALIDAD
159002;CENTRO MEDICO VIRGEN DE MONSERRAT;AUXILIAR;2013;HASTA LA ACTUALIDAD
159003;INDEPENDIENTE;TECNICA EN CONTABILIDAD;2019;HASTA LA ACTUALIDAD
159004;CONGRESO DE LA REPUBLICA;AUXILIAR;2017;2019
158237;RED DE SALUD TUPAC AMARU;ABOGADO;2015;2017
158238;ESSALUD/SUB-REGION DE SALUD;DIRECTOR-GERENTE;2016;2019
158239;PROGRAMA NACIONAL DE SANEAMIENTO RURAL;RESIDENTE DE OBRA;2019;HASTA LA ACTUALIDAD
158241;COMUNIDAD CAMPESINA ARRAYPITE-PINGOLA;ASESOR LEGAL EXTERNO;2016;2019
158241;INDEPENDIENTE;ASESOR -CONSULTOR;2012;HASTA LA ACTUALIDAD
158241;MUNICIPALIDAD PROVINCIAL DE AYABACA;ASESOR LEGAL DE RONDAS CAMPESINAS Y FEPROCCA;2014;2018
158243;HERBALIFE;VENDEDORA;2018;2019
159793;CONGRESO DE LA REPÚBLICA;TÉCNICO PARLAMENTARIO;2016;2019
159794;CARE - PERU;RESPONSABLE DE PROYECTO;2016;2019
159795;ESTUDIO JURIDICO AGA ABOGADOS ASOCIADOS;PROPIETARIO DEL ESTUDIO JURIDICO;2017;2019
159796;INVERSIONES PERU PACIFICO;ASISTENTE DE CALIDAD;2018;2018
159797;COMPAÑIA MINERA MISKI MAYO S.R.L;LABORATORISTA METALÚRGICO;2010;2019
158596;INDEPENDIENTE NO FORMALIZADO;MECÁNICO ELECTRICISTA;2014;HASTA LA ACTUALIDAD
158597;INDEPENDIENTE;AGRICULTOR;1977;HASTA LA ACTUALIDAD
158602;INDEPENDIENTE;COMERCIANTE;2017;HASTA LA ACTUALIDAD
160569;CONGRESO DE LA REPÚBLICA;CONGRESISTA DE LA REPÚBLICA;2016;2019
160569;MUNICIPALIDAD DISTRITAL DE HUARMACA;ALCALDE;2011;2014
160569;MUNICIPALIDAD DISTRTITAL DE HUARMACA;ALCALDE;2007;2010
160569;MUNICIPALIDAD DISTRITAL DE HUARMACA;PRIMER REGIDOR;2003;2006
160570;MUNICIPALIDAD  DISTRITAL DEL 26 DE OCTUBRE  - PIURA;ASESOR EXTERNO;2019;2019
160570;MUNICIPALIDAD DISTRITAL DE SONDORILLO;ASESOR;2019;2019
160570;CONGRESO DE LA REPUBLICA;ASESOR PARLAMENTARIO;2016;2018
160570;MUNICIPALIDAD PROVINCIAL DE SECHURA;PROCURADOR MUNICIPAL;2011;2012
160571;CONGRESO DE LA REPUBLICA;TÉCNICO DE DESPACHO CONGRESAL;2016;2019
160571;CONGRESO DE LA REPUBLICA;AUXILIAR DESPACHO CONGRESAL;2014;2015
160571;CONGRESO DE LA RE PUBLICA;COORDINADOR PARLAMENTARIO;2014;2015
160571;MUNICIPALIDAD PROVINCIAL DE SULLANA;PROMOTOR CULTURAL;2012;2013
160571;GOBIERNO REGIONAL PIURA;COORDINADOR ADMINISTRATIVO;2013;2013
160572;PUESTO DE SALUD MALLARITOS - MINSA;TECNICO DE ENFERMERIA;1998;HASTA LA ACTUALIDAD
160573;ESTABLECIMIENTO DE SALUD I3 SAN JOSE;SECRETARIA;2013;HASTA LA ACTUALIDAD
160573;GOBIERNO REGIONAL PIURA;SECRETARIA;2007;2013
160573;ESTABLECIMIENTO DE SALUD I3 SAN JOSE;SECRETARIA;2003;2007
160573;CTAR PIURA;SECRETARIA;2002;2003
160574;MONTERO INDUSTRIES SAC;GERENTE GENERAL;2018;HASTA LA ACTUALIDAD
160574;TRUNIFOR SAC;GERENTE GENERAL;2009;HASTA LA ACTUALIDAD
160574;CORPORACION DE ALIMENTOS NUTRIMUNDO SAC;GERENCIA PRODUCCION Y LOGISTICA;2016;2019
160574;COLANFISH SAC;SUPERVICION;2018;2019
160574;THUNDER INVESTMENTS PERU E.I.R.L.;GERENTE GENERAL;2013;HASTA LA ACTUALIDAD
160394;SERVICIOS ELECTROMECÁNICOS S.R.L;SUB GERENTE;2010;HASTA LA ACTUALIDAD
160395;INDEPENDIENTE PARCELA EN SECTOR EL ALGARROBO;COMUNERO/ PEQUEÑO AGRICULTOR AGRO INDUSTRIAL;1995;HASTA LA ACTUALIDAD
160395;MINISTERIO DE AGRICULTURA Y RIEGO - MINAGRI;ASESOR DE ALTA DIRECCIÓN;2011;2015
160395;SINDICATO DE TRABAJADORES EPS GRAU;ASESOR SINDICAL;2009;2010
160395;CONFEDERACION CAMPESINA DEL PERU - CCP;PROMOTOR  - ASESOR REGION PIURA;2009;2010
160395;SENADO DE LA REPUBLICA;SENADOR;1985;1990
160396;PETROLEOS DEL PERU;SECRETARIA;1975;1992
160396;BELCORP;GERENTE DE ZONA;1995;2016
160398;PETRO PORTACHUELO;OPERARIO ALBAÑIL;2014;HASTA LA ACTUALIDAD
160399;MAFRE PERU VIDA;ASISTENTE DE PRODUCTO;2018;2019
160399;RIMAC SEGUROS;ANALISTA;2019;HASTA LA ACTUALIDAD
160400;CUNA GARDIN FATIMA CCEPOSS;PROFESORA DE EDUCACION INICIAL;1999;HASTA LA ACTUALIDAD
160400;ASOCIACIÓN SIN FINES DE LUCRO INSTITUTO JUSTICIA Y PAZ YAKY GARCÍA;PRESIDENTE;2017;HASTA LA ACTUALIDAD
161822;DIRECCION REGIONAL DE AGRICULTURA PIURA;INGENIERO AGRONOMO;1998;HASTA LA ACTUALIDAD
161823;CONGRESO DE LA REPUBLICA;ASESOR DEL GRUPO PARLAMENTARIO DEL PARTIDO APRISTA PERUANO;2019;2019
161823;CONGRESO DE LA REPUBLICA;PROFESIONAL;2018;2019
161823;CONGRESO DE LA REPUBLICA;JEFE DE LA OFICINA TECNICA DE APOYO A LA MESA DIRECTIVA DE ENLACE CON LOS GOBIERNOS REG. Y LOC.;2016;2018
161823;CONGRESO DE LA REPUBLICA;CONGRESISTA DE LA REPUBLICA;2006;2011
161824;INDEPENDIENTE;TECNICO EN MONTAJE- MANIOBRA- ESPACIO CONFINADO- ALTURA- MANTENIMIENTO Y MECANICA;1984;HASTA LA ACTUALIDAD
161825;TELEFONICA DEL PERU SAA;EMPLEADA;1974;HASTA LA ACTUALIDAD
161826;INSTITUCIÓN EDUCATIVA NRO. 530 "VIRGEN DE LAS MERCEDES";DIRECTORA DE INSTITUCIÓN EDUCATIVA;2015;HASTA LA ACTUALIDAD
161826;INSTITUCION EDUCATIVA NRO. 515;PROFESORA Y DIRECTORA DE INSTITUCION EDUCATIVA;1990;2015
161827;CONGRESO DE LA REPUBLICA;TECNICO;2017;2018
158142;MUNICIPALIDAD PROVINCIAL DE PAITA;ALCALDE;2015;2018
158142;MUNICIPALIDAD DISTRITAL DE COLAN;ALCALDE;2011;2014
158142;I.E. MARISCAL CASTILLA;DIRECTOR;2007;2010
158144;INDEPENDIENTE;PROFESIONAL INDEPENDIENTE;2019;HASTA LA ACTUALIDAD
158144;GOBIERNO REGIONAL DE PIURA;VICE GOBERNADOR;2015;2018
158144;OTTO TAVARA POLO (COMERCIAL TAVARA);ADMINISTRADOR;1997;2014
158144;CAJA MUNICIPAL DE AHORRO Y CREDITO DE SULLANA S.A.;DIRECTOR;2011;2013
158145;UNIVERSIDAD NACIONAL DE PIURA;INGENIEROA AGROINDUSTRIAL;2019;2019
158146;MUNICIPALIDAD PROVINCIAL DE MORROPON - CHULUCANAS;INGENIERO AGRONOMO;2019;2019
158147;UNIDAD EJECUTORA INSTITUTOS SUPERIORES EDUCACION PUBLICA REGIONAL DE PIURA;ASISTENTE DE LOGISTICA;2012;2019
158148;HERWLES NEMEA S.A.C.;ASISTENTE DE TOPOGRAFO;2019;2019
158148;DIRECCION DE SALUD PIURA;DIGITADOR DE FICHAS DE DEFUNCION;2018;2018
158148;CLAS SAN MIGUEL;ASISTENTE DE LOGISTICA;2018;2018
158148;GERENCIA REGIONAL DE SANEAMIENTO FISICO LEGAL DE LA PROPIEDAD RURAL Y ESTATAL;ATENCION AL ADMINISTADO;2017;2017
158148;CENTRO DE SALUD MATERNO INFANTIL (CESAMICA) CASTILLA - PIURA;AREA DE ADMISION Y APOYO EN EL AREA DE ESTADISTICA;2015;2015
160933;GOBIERNO REGIONAL DE PIURA;JEFA DE RECURSOS HUMANOS;2011;2011
160933;CONSORCIO ARES BALTT SAC;GERENTE PROYECTO LICENCIA SOCIAL ISHAGUILCA;2007;2008
160933;CONSORCIO ARES BALTT SAC;GERENTE CONSULTORIA SAN LUCAS DE COLAN;2008;2009
160934;CAP METROPOLITANO ESSALUD PIURA;MEDICO;2015;HASTA LA ACTUALIDAD
160935;MIMP - PNCVFS;ABOGADA - COORDINACIÓN REGIONAL;2018;HASTA LA ACTUALIDAD
160935;DIRECCIÓN REGIONAL DE AGRICULTURA;ASISTENTE JURÍDICO;2017;2018
160936;COOPERATIVA AGROSOL;GERENTE;2018;HASTA LA ACTUALIDAD
160937;HOSPITAL DE ESPECIALIDADES MÉDICAS SAN IGNACIO DE LOYOLA;LIC. EN ENEFERMERÍA;2019;HASTA LA ACTUALIDAD
160938;BERMAR S.R.L.;GERENTE GENERAL;2013;2017
160939;OBRA EVANGELICA LUZ DEL MUNDO DEL PERÚ;ASESORA LEGAL;2015;HASTA LA ACTUALIDAD
160967;BANCO DE LA NACION;GESTOR DE SERVICIOS;2009;HASTA LA ACTUALIDAD
160968;UNIVERSIDAD NACIONAL DE PIURA;DOCENTE UNIVERSITARIO;2005;HASTA LA ACTUALIDAD
160969;GOBIERNO REGIONAL DE PIURA;ABOGADO;2006;HASTA LA ACTUALIDAD
161616;ZONA REGISTRAL NRO 1 - SEDE PIURA;ABOGADO;2005;2019
161618;I..E. NRO 14944 - YECALA;DOCENTE;2017;2018
161619;INSTITUCION EDUCATIVA LOS ALGARROBOS - JEC;PROFESORA;2019;2019
161620;PESQUERA HAYDUK;FILTERO;2018;2019
159325;INDEPENDIENTE;CIRUJANO DENTISTA;1995;2019
159326;COLEGIO SALESIANO DON BOSCO;PROFESOR;1995;2019
159327;CONGRESO DE LA REPUBLICA;ASESORA EN EL CONGRESO DE LA REPUBLICA;2006;2019
159329;INDEPENDIENTE;ABOGADA;2016;2019
159330;PARDO Y ALIAGA OBRAS Y SERVICIOS EIRL;ABOGADO;2014;2019
158087;MINISTERIO DE LA PRODUCCIÓN;VICEMINISTRO DE PESCA Y ACUICULTURA;2018;2019
158087;ORGANISMO NACIONAL DE SANIDAD PESQUERA - SANIPES;PRESIDENTE DEL CONSEJO DIRECTIVO;2018;2019
158087;PROGRAMA NACIONAL DE INNOVACIÓN EN PESCA Y ACUICULTURA - PNIPA;PRESIDENTE DEL CONSEJO DIRECTIVO;2018;2019
158087;GOBIERNO REGIONAL DE PIURA;PRESIDENTE REGIONAL;2011;2014
158088;INSTITUCIÓN EDUCATIVA PÚBLICA N° 5095 "JULIO RAMÓN RIBEYRO" - CALLAO;DOCENTE;1993;2019
158088;DIRECCIÓN REGIONAL DE EDUCACIÓN DE ICA;DIRECTORA REGIONAL DE EDUCACIÓN;2015;2019
158088;GOBIERNO REGIONAL DE PIURA;JEFE DE LA OFICINA DE COORDINACIÓN Y GESTIÓN GORE PIURA;2014;2015
158088;DIRECCIÓN REGIONAL DE EDUCACIÓN DE PIURA;DIRECTORA REGIONAL DE EDUCACIÓN;2012;2014
158088;GOBIERNO REGIONAL DE PIURA;ASESORA IV DE LA PRESIDENCIA REGIONAL;2012;2012
158089;I.E.P. RICARDO PALMA;DOCENTE - ABOGADO;2004;2019
158090;HOSPITAL II  JORGE REATEGUI DELGADO;MÉDICO ASISTENCIAL;2011;2019
158093;NEGOCIACIONES COMERCIAL EBA E.I.R.L.;ADMINISTRADORA;2005;HASTA LA ACTUALIDAD
159282;CONGRESO DE LA REPUBLICA;CONGRESISTA DE LA REPÚBLICA;2001;2011
159282;CONSULTOR PRIVADO;ECONOMISTA;2011;HASTA LA ACTUALIDAD
159283;MUNICIPALIDAD PROVINCIAL DE SULLANA;COORDINADORA DE PROGRAMAS ALIMENTARIOS;2019;HASTA LA ACTUALIDAD
159283;MUNICIPALIDAD DISTRITAL DE MIGUEL CHECA;RELACIONISTA PUBLICA;2017;2017
159283;RADIO CUTIVALÚ INSTITUTO TELEDUCATIVO LOS TALLANES;ENCARGADA DE LA CORRESPONSALÍA DE SULLANA;1999;2018
159283;MUNICIPALIDAD PROVINCIAL DE SULLANA;RESPONSABLE DE PROMOCIÓN Y DIFUSIÓN DE PROGRAMAS SOCIALES-GERENCIA SOCIAL;2011;2012
159283;SOCIEDAD DE BENEFICENCIA PÚBLICA DE SULLANA;MIEMBRO DEL DIRECTORIO;2006;2014
159285;IE SAN SEBASTIAN;DIRECTORA DE LA INSTITUCIÓN;2017;HASTA LA ACTUALIDAD
159285;MUNICIPALIDAD PROVINCIAL DE TALARA;REGIDORA PROVINCIAL;2015;2018
159285;IE SAN SEBASTIAN;PROFESOR DE AULA;2009;2016
159286;ASESORÍA EMPRESARIAL R&S E.I.R.L.;CONTADOR;2016;HASTA LA ACTUALIDAD
159286;HERMANOS TUME S.A.C;CONTADOR;2016;HASTA LA ACTUALIDAD
159286;EMPRESA DE TRANSPORTES GALA E.I.R.L;CONTADOR;2018;HASTA LA ACTUALIDAD
